"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Sweden (SE)","10.08.2024 13:00 - 10.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2243","n/e","5443","577","n/e","1299","n/e","n/e","4531"
"Sweden (SE)","10.08.2024 14:00 - 10.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2250","n/e","5444","550","n/e","1246","n/e","n/e","4663"
"Sweden (SE)","10.08.2024 15:00 - 10.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2200","n/e","5443","508","n/e","1100","n/e","n/e","4559"
"Sweden (SE)","10.08.2024 16:00 - 10.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2460","n/e","5444","467","n/e","894","n/e","n/e","4900"
"Sweden (SE)","10.08.2024 17:00 - 10.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2937","n/e","5444","413","n/e","617","n/e","n/e","5815"
"Sweden (SE)","10.08.2024 18:00 - 10.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4026","n/e","5447","374","n/e","309","n/e","n/e","5729"
"Sweden (SE)","10.08.2024 19:00 - 10.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4362","n/e","5446","309","n/e","99","n/e","n/e","5748"
"Sweden (SE)","10.08.2024 20:00 - 10.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4439","n/e","5446","293","n/e","8","n/e","n/e","5872"
"Sweden (SE)","10.08.2024 21:00 - 10.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4399","n/e","5451","293","n/e","1","n/e","n/e","6159"
"Sweden (SE)","10.08.2024 22:00 - 10.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4012","n/e","5454","291","n/e","1","n/e","n/e","6645"
"Sweden (SE)","10.08.2024 23:00 - 11.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3215","n/e","5455","291","n/e","1","n/e","n/e","6859"
"Sweden (SE)","11.08.2024 00:00 - 11.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2778","n/e","5488","288","n/e","1","n/e","n/e","6949"
"Sweden (SE)","11.08.2024 01:00 - 11.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2741","n/e","5489","286","n/e","1","n/e","n/e","6948"
"Sweden (SE)","11.08.2024 02:00 - 11.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2687","n/e","5490","289","n/e","1","n/e","n/e","6832"
"Sweden (SE)","11.08.2024 03:00 - 11.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2629","n/e","5490","297","n/e","1","n/e","n/e","6774"
"Sweden (SE)","11.08.2024 04:00 - 11.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2624","n/e","5489","301","n/e","1","n/e","n/e","6632"
"Sweden (SE)","11.08.2024 05:00 - 11.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2601","n/e","5489","297","n/e","5","n/e","n/e","6431"
"Sweden (SE)","11.08.2024 06:00 - 11.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2540","n/e","5491","316","n/e","54","n/e","n/e","6457"
"Sweden (SE)","11.08.2024 07:00 - 11.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2567","n/e","5491","369","n/e","224","n/e","n/e","6505"
"Sweden (SE)","11.08.2024 08:00 - 11.08.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2683","n/e","5492","432","n/e","474","n/e","n/e","6537"
"Sweden (SE)","11.08.2024 09:00 - 11.08.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2527","n/e","5492","511","n/e","806","n/e","n/e","6797"
"Sweden (SE)","11.08.2024 10:00 - 11.08.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2251","n/e","5492","584","n/e","1106","n/e","n/e","5510"
"Sweden (SE)","11.08.2024 11:00 - 11.08.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2190","n/e","5491","599","n/e","1357","n/e","n/e","5397"
"Sweden (SE)","11.08.2024 12:00 - 11.08.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2203","n/e","5490","630","n/e","1456","n/e","n/e","4380"
"Sweden (SE)","11.08.2024 13:00 - 11.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2189","n/e","5488","624","n/e","1485","n/e","n/e","4413"
"Sweden (SE)","11.08.2024 14:00 - 11.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2186","n/e","5488","600","n/e","1417","n/e","n/e","4475"
"Sweden (SE)","11.08.2024 15:00 - 11.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2191","n/e","5487","567","n/e","1255","n/e","n/e","4630"
"Sweden (SE)","11.08.2024 16:00 - 11.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2357","n/e","5486","491","n/e","1010","n/e","n/e","5806"
"Sweden (SE)","11.08.2024 17:00 - 11.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2841","n/e","5478","407","n/e","677","n/e","n/e","7211"
"Sweden (SE)","11.08.2024 18:00 - 11.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3721","n/e","5480","352","n/e","351","n/e","n/e","7465"
"Sweden (SE)","11.08.2024 19:00 - 11.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4343","n/e","5483","300","n/e","117","n/e","n/e","7602"
"Sweden (SE)","11.08.2024 20:00 - 11.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4336","n/e","5483","274","n/e","10","n/e","n/e","7597"
"Sweden (SE)","11.08.2024 21:00 - 11.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4318","n/e","5486","278","n/e","1","n/e","n/e","7690"
"Sweden (SE)","11.08.2024 22:00 - 11.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4047","n/e","5485","278","n/e","1","n/e","n/e","7634"
"Sweden (SE)","11.08.2024 23:00 - 12.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3323","n/e","5486","271","n/e","1","n/e","n/e","7416"
"Sweden (SE)","12.08.2024 00:00 - 12.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2826","n/e","5608","271","n/e","0","n/e","n/e","7537"
"Sweden (SE)","12.08.2024 01:00 - 12.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2716","n/e","5701","278","n/e","0","n/e","n/e","7483"
"Sweden (SE)","12.08.2024 02:00 - 12.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2695","n/e","5701","283","n/e","0","n/e","n/e","7416"
"Sweden (SE)","12.08.2024 03:00 - 12.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2696","n/e","5702","279","n/e","0","n/e","n/e","7445"
"Sweden (SE)","12.08.2024 04:00 - 12.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2828","n/e","5757","278","n/e","1","n/e","n/e","7461"
"Sweden (SE)","12.08.2024 05:00 - 12.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3306","n/e","5757","279","n/e","6","n/e","n/e","7367"
"Sweden (SE)","12.08.2024 06:00 - 12.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4793","n/e","5952","306","n/e","66","n/e","n/e","7117"
"Sweden (SE)","12.08.2024 07:00 - 12.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6022","n/e","5997","364","n/e","261","n/e","n/e","6659"
"Sweden (SE)","12.08.2024 08:00 - 12.08.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6545","n/e","5994","442","n/e","559","n/e","n/e","6163"
"Sweden (SE)","12.08.2024 09:00 - 12.08.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6971","n/e","5997","524","n/e","915","n/e","n/e","6052"
"Sweden (SE)","12.08.2024 10:00 - 12.08.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7350","n/e","6022","616","n/e","1249","n/e","n/e","5990"
"Sweden (SE)","12.08.2024 11:00 - 12.08.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7349","n/e","6020","667","n/e","1494","n/e","n/e","5792"
"Sweden (SE)","12.08.2024 12:00 - 12.08.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6583","n/e","6080","686","n/e","1591","n/e","n/e","5467"
"Sweden (SE)","12.08.2024 13:00 - 12.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6294","n/e","6090","676","n/e","1579","n/e","n/e","5170"
"Sweden (SE)","12.08.2024 14:00 - 12.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7637","n/e","6091","650","n/e","1478","n/e","n/e","4860"
"Sweden (SE)","12.08.2024 15:00 - 12.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7959","n/e","6087","599","n/e","1281","n/e","n/e","4407"
"Sweden (SE)","12.08.2024 16:00 - 12.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8432","n/e","6095","549","n/e","1028","n/e","n/e","3861"
"Sweden (SE)","12.08.2024 17:00 - 12.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8746","n/e","6115","482","n/e","680","n/e","n/e","3363"
"Sweden (SE)","12.08.2024 18:00 - 12.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8760","n/e","6202","401","n/e","355","n/e","n/e","2820"
"Sweden (SE)","12.08.2024 19:00 - 12.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8809","n/e","6222","345","n/e","114","n/e","n/e","2663"
"Sweden (SE)","12.08.2024 20:00 - 12.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8777","n/e","6229","321","n/e","11","n/e","n/e","2795"
"Sweden (SE)","12.08.2024 21:00 - 12.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8705","n/e","6230","320","n/e","1","n/e","n/e","2929"
"Sweden (SE)","12.08.2024 22:00 - 12.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8405","n/e","6231","311","n/e","1","n/e","n/e","3008"
"Sweden (SE)","12.08.2024 23:00 - 13.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7805","n/e","6213","307","n/e","1","n/e","n/e","2791"
"Sweden (SE)","13.08.2024 00:00 - 13.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6708","n/e","6228","297","n/e","0","n/e","n/e","2462"
"Sweden (SE)","13.08.2024 01:00 - 13.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6743","n/e","6226","302","n/e","0","n/e","n/e","2019"
"Sweden (SE)","13.08.2024 02:00 - 13.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6757","n/e","6330","303","n/e","0","n/e","n/e","1629"
"Sweden (SE)","13.08.2024 03:00 - 13.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6923","n/e","6331","304","n/e","0","n/e","n/e","1319"
"Sweden (SE)","13.08.2024 04:00 - 13.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6850","n/e","6338","309","n/e","0","n/e","n/e","1048"
"Sweden (SE)","13.08.2024 05:00 - 13.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7213","n/e","6338","315","n/e","8","n/e","n/e","831"
"Sweden (SE)","13.08.2024 06:00 - 13.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8652","n/e","6341","324","n/e","61","n/e","n/e","627"
"Sweden (SE)","13.08.2024 07:00 - 13.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8743","n/e","6342","371","n/e","246","n/e","n/e","454"
"Sweden (SE)","13.08.2024 08:00 - 13.08.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8708","n/e","6340","435","n/e","523","n/e","n/e","322"
"Sweden (SE)","13.08.2024 09:00 - 13.08.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8795","n/e","6349","512","n/e","855","n/e","n/e","269"
"Sweden (SE)","13.08.2024 10:00 - 13.08.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8829","n/e","6363","589","n/e","1181","n/e","n/e","259"
"Sweden (SE)","13.08.2024 11:00 - 13.08.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8714","n/e","6400","675","n/e","1446","n/e","n/e","303"
"Sweden (SE)","13.08.2024 12:00 - 13.08.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8710","n/e","6393","690","n/e","1490","n/e","n/e","414"
"Sweden (SE)","13.08.2024 13:00 - 13.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8711","n/e","6418","715","n/e","1506","n/e","n/e","541"
"Sweden (SE)","13.08.2024 14:00 - 13.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8673","n/e","6435","679","n/e","1411","n/e","n/e","665"
"Sweden (SE)","13.08.2024 15:00 - 13.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8748","n/e","6435","593","n/e","1215","n/e","n/e","775"
"Sweden (SE)","13.08.2024 16:00 - 13.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8814","n/e","6447","528","n/e","910","n/e","n/e","886"
"Sweden (SE)","13.08.2024 17:00 - 13.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8815","n/e","6465","448","n/e","579","n/e","n/e","1051"
"Sweden (SE)","13.08.2024 18:00 - 13.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8815","n/e","6485","382","n/e","288","n/e","n/e","1302"
"Sweden (SE)","13.08.2024 19:00 - 13.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8814","n/e","6490","339","n/e","78","n/e","n/e","1717"
"Sweden (SE)","13.08.2024 20:00 - 13.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8846","n/e","6492","321","n/e","3","n/e","n/e","2286"
"Sweden (SE)","13.08.2024 21:00 - 13.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8549","n/e","6504","326","n/e","0","n/e","n/e","2786"
"Sweden (SE)","13.08.2024 22:00 - 13.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7298","n/e","6515","320","n/e","0","n/e","n/e","3167"
"Sweden (SE)","13.08.2024 23:00 - 14.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6656","n/e","6516","318","n/e","0","n/e","n/e","3419"
"Sweden (SE)","14.08.2024 00:00 - 14.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6249","n/e","6372","310","n/e","0","n/e","n/e","3479"
"Sweden (SE)","14.08.2024 01:00 - 14.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6011","n/e","6109","317","n/e","0","n/e","n/e","3491"
"Sweden (SE)","14.08.2024 02:00 - 14.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5896","n/e","6070","312","n/e","0","n/e","n/e","3550"
"Sweden (SE)","14.08.2024 03:00 - 14.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5859","n/e","5998","311","n/e","0","n/e","n/e","3517"
"Sweden (SE)","14.08.2024 04:00 - 14.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5833","n/e","5996","313","n/e","0","n/e","n/e","3565"
"Sweden (SE)","14.08.2024 05:00 - 14.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5911","n/e","5994","323","n/e","6","n/e","n/e","3450"
"Sweden (SE)","14.08.2024 06:00 - 14.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7074","n/e","6011","336","n/e","47","n/e","n/e","3279"
"Sweden (SE)","14.08.2024 07:00 - 14.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8571","n/e","6014","384","n/e","194","n/e","n/e","2987"
"Sweden (SE)","14.08.2024 08:00 - 14.08.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8899","n/e","6027","451","n/e","441","n/e","n/e","2408"
"Sweden (SE)","14.08.2024 09:00 - 14.08.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8861","n/e","6030","522","n/e","745","n/e","n/e","2082"
"Sweden (SE)","14.08.2024 10:00 - 14.08.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8843","n/e","6039","611","n/e","1036","n/e","n/e","2056"
"Sweden (SE)","14.08.2024 11:00 - 14.08.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8532","n/e","6051","677","n/e","1269","n/e","n/e","2208"
"Sweden (SE)","14.08.2024 12:00 - 14.08.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8229","n/e","6053","703","n/e","1433","n/e","n/e","2554"
"Sweden (SE)","14.08.2024 13:00 - 14.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8112","n/e","6053","703","n/e","1466","n/e","n/e","2829"
"Sweden (SE)","14.08.2024 14:00 - 14.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7970","n/e","6052","666","n/e","1381","n/e","n/e","3180"
"Sweden (SE)","14.08.2024 15:00 - 14.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8181","n/e","6065","590","n/e","1152","n/e","n/e","3327"
"Sweden (SE)","14.08.2024 16:00 - 14.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8463","n/e","6068","507","n/e","856","n/e","n/e","3455"
"Sweden (SE)","14.08.2024 17:00 - 14.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8800","n/e","6063","433","n/e","525","n/e","n/e","3326"
"Sweden (SE)","14.08.2024 18:00 - 14.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8863","n/e","6062","378","n/e","245","n/e","n/e","3276"
"Sweden (SE)","14.08.2024 19:00 - 14.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8928","n/e","6064","344","n/e","67","n/e","n/e","3614"
"Sweden (SE)","14.08.2024 20:00 - 14.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8847","n/e","6067","326","n/e","2","n/e","n/e","4011"
"Sweden (SE)","14.08.2024 21:00 - 14.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8485","n/e","6088","327","n/e","0","n/e","n/e","4558"
"Sweden (SE)","14.08.2024 22:00 - 14.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7013","n/e","6092","325","n/e","0","n/e","n/e","4961"
"Sweden (SE)","14.08.2024 23:00 - 15.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6421","n/e","6091","312","n/e","0","n/e","n/e","5213"
"Sweden (SE)","15.08.2024 00:00 - 15.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5214","n/e","5954","307","n/e","0","n/e","n/e","5087"
"Sweden (SE)","15.08.2024 01:00 - 15.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4820","n/e","5707","309","n/e","0","n/e","n/e","5089"
